"liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity","time_signature_cat"
"gravada",-7.508,0.876,263573,4,0.545,0.696,"mitjà","no_acustic",0.175,10,"sense_veu",0,5,"4"
"gravada",-9.574,0.672,174357,4,0.964,0.59,"ràpid","mig_acustic",0.129,1,"sense_veu",1,61,"4"
"gravada",-17.282,0.656,223773,4,0.325,0.208,"ràpid","acustic",0.0335,0,"sense_veu",1,37,"4"
"en_viu",-13.453,0.544,83500,4,0.566,0.341,"mitjà","acustic",0.0293,7,"sense_veu",1,34,"4"
"en_viu",-6.044,0.767,234493,4,0.343,0.538,"lent","acustic",0.052,0,"sense_veu",0,83,"4"
"gravada",-5.399,0.427,166653,4,0.617,0.908,"mitjà","no_acustic",0.165,8,"sense_veu",1,63,"4"
"gravada",-10.767,0.635,286922,4,0.781,0.56,"mitjà","no_acustic",0.0287,4,"sense_veu",1,55,"4"
"en_viu",-6.302,0.567,150990,4,0.633,0.591,"ràpid","no_acustic",0.299,10,"sense_veu",0,40,"4"
"gravada",-6.925,0.743,400280,4,0.92,0.938,"lent","no_acustic",0.256,7,"sense_veu",0,21,"4"
"mig",-9.127,0.931,179404,4,0.376,0.387,"mitjà","mig_acustic",0.172,1,"sense_veu",1,96,"4"
"gravada",-14.901,0.415,240146,4,0.234,0.11,"lent","acustic",0.0388,9,"sense_veu",1,53,"4"
"mig",-6.447,0.635,200000,4,0.423,0.444,"ràpid","acustic",0.0652,11,"sense_veu",0,55,"4"
"mig",-7.923,0.512,193240,4,0.607,0.624,"lent","mig_acustic",0.0911,1,"sense_veu",1,57,"4"
"mig",-6.458,0.618,189126,4,0.426,0.93,"ràpid","mig_acustic",0.0807,4,"sense_veu",0,36,"4"
"en_viu",-3.351,0.78,237680,4,0.126,0.887,"mitjà","no_acustic",0.0582,2,"molta_veu",1,14,"4"
"en_viu",-8.401,0.532,186706,4,0.477,0.409,"ràpid","acustic",0.181,11,"sense_veu",0,45,"4"
"en_viu",-3.412,0.671,219396,4,0.777,0.735,"lent","mig_acustic",0.0757,5,"sense_veu",1,39,"4"
"en_viu",-7.609,0.702,374666,4,0.45,0.828,"mitjà","mig_acustic",0.0485,9,"sense_veu",1,37,"4"
"mig",-9.769,0.598,142613,4,0.706,0.646,"ràpid","acustic",0.0309,6,"sense_veu",1,60,"4"
"mig",-5.308,0.772,204346,4,0.631,0.78,"mitjà","mig_acustic",0.108,10,"sense_veu",0,23,"4"
"en_viu",-10.246,0.494,198965,4,0.377,0.496,"ràpid","no_acustic",0.142,1,"sense_veu",0,40,"4"
"en_viu",-4.89,0.611,148459,4,0.624,0.602,"ràpid","no_acustic",0.0268,5,"sense_veu",1,83,"4"
"gravada",-11.994,0.887,125093,4,0.607,0.48,"lent","no_acustic",0.116,11,"sense_veu",1,75,"4"
"gravada",-9.212,0.305,281213,4,0.203,0.472,"mitjà","acustic",0.0287,0,"sense_veu",1,67,"4"
"en_viu",-13.441,0.801,167906,4,0.908,0.607,"mitjà","acustic",0.0537,0,"sense_veu",1,20,"4"
"mig",-10.168,0.827,174576,4,0.271,0.188,"mitjà","acustic",0.0315,1,"sense_veu",1,46,"4"
"en_viu",-6.032,0.572,183307,4,0.505,0.701,"mitjà","no_acustic",0.0556,10,"sense_veu",1,52,"4"
"mig",-31.238,0.272,152340,4,0.0573,0.00212,"lent","acustic",0.0277,8,"molta_veu",1,35,"4"
"gravada",-8.211,0.856,195544,4,0.431,0.47,"ràpid","no_acustic",0.251,1,"sense_veu",1,40,"4"
"en_viu",-5.979,0.604,211626,4,0.287,0.673,"ràpid","no_acustic",0.0545,1,"sense_veu",1,76,"4"
"gravada",-7.2,0.591,190288,4,0.444,0.616,"mitjà","mig_acustic",0.0336,7,"sense_veu",1,51,"4"
"gravada",-7.488,0.767,216360,4,0.796,0.786,"mitjà","mig_acustic",0.0528,1,"sense_veu",1,44,"4"
"en_viu",-4.63,0.786,186862,4,0.463,0.485,"lent","acustic",0.0243,4,"sense_veu",1,45,"4"
"mig",-7.032,0.855,324189,4,0.532,0.253,"mitjà","mig_acustic",0.169,2,"sense_veu",1,92,"4"
"gravada",-7.979,0.742,225199,4,0.291,0.605,"lent","mig_acustic",0.219,8,"sense_veu",0,91,"4"
"en_viu",-4.155,0.538,598853,4,0.265,0.691,"mitjà","mig_acustic",0.0784,10,"sense_veu",0,51,"4"
"en_viu",-5.877,0.353,255733,4,0.525,0.898,"lent","no_acustic",0.052,8,"sense_veu",1,74,"4"
"gravada",-3.054,0.363,207029,4,0.458,0.741,"lent","acustic",0.047,4,"sense_veu",1,91,"4"
"mig",-6.646,0.705,200005,4,0.448,0.575,"ràpid","mig_acustic",0.0584,11,"sense_veu",1,69,"4"
"en_viu",-10.834,0.564,246533,4,0.679,0.669,"ràpid","no_acustic",0.0367,1,"sense_veu",0,48,"4"
"gravada",-16.559,0.418,251493,4,0.462,0.457,"ràpid","no_acustic",0.0764,2,"sense_veu",1,48,"4"
"mig",-4.267,0.616,183875,4,0.751,0.649,"lent","acustic",0.462,8,"sense_veu",0,54,"4"
"mig",-5.031,0.736,232360,4,0.559,0.67,"ràpid","mig_acustic",0.144,7,"sense_veu",0,60,"4"
"en_viu",-3.31,0.24,193746,4,0.235,0.881,"ràpid","no_acustic",0.138,1,"sense_veu",1,46,"4"
"gravada",-33.859,0.145,1799346,4,0.0909,0.00695,"ràpid","acustic",0.0458,9,"molta_veu",0,48,"4"
"en_viu",-2.464,0.662,183306,4,0.726,0.867,"mitjà","mig_acustic",0.0755,11,"sense_veu",0,52,"4"
"mig",-9.198,0.445,229306,3,0.298,0.342,"lent","acustic",0.0444,0,"sense_veu",1,0,"3"
"en_viu",-10.145,0.918,238173,4,0.884,0.419,"ràpid","mig_acustic",0.101,5,"sense_veu",0,60,"4"
"gravada",-8.339,0.37,295000,4,0.261,0.46,"ràpid","mig_acustic",0.0546,6,"sense_veu",1,43,"4"
"en_viu",-5.582,0.812,318920,4,0.592,0.826,"mitjà","mig_acustic",0.131,0,"sense_veu",1,31,"4"
"mig",-7.942,0.802,147600,4,0.343,0.524,"ràpid","mig_acustic",0.273,1,"sense_veu",0,80,"4"
"en_viu",-3.69,0.517,270714,4,0.0564,0.789,"ràpid","no_acustic",0.044,8,"sense_veu",1,91,"4"
"mig",-10.338,0.32,108942,4,0.4,0.428,"lent","acustic",0.111,10,"sense_veu",0,57,"4"
"mig",-16.225,0.558,233013,4,0.142,0.183,"mitjà","acustic",0.0644,9,"sense_veu",1,58,"4"
"gravada",-9.309,0.964,219324,4,0.562,0.488,"mitjà","mig_acustic",0.53,5,"sense_veu",0,42,"4"
"gravada",-5.593,0.772,191839,4,0.206,0.536,"ràpid","mig_acustic",0.0659,0,"sense_veu",1,52,"4"
"gravada",-10.379,0.747,327240,4,0.691,0.67,"mitjà","no_acustic",0.0327,1,"sense_veu",1,64,"4"
"gravada",-7.826,0.788,201413,4,0.675,0.682,"mitjà","no_acustic",0.0694,4,"sense_veu",0,6,"4"
"mig",-5.233,0.845,187213,4,0.91,0.663,"ràpid","mig_acustic",0.27,10,"sense_veu",1,90,"4"
"mig",-6.122,0.645,202053,4,0.353,0.605,"ràpid","no_acustic",0.0622,6,"sense_veu",1,79,"4"
"gravada",-14.08,0.498,199931,3,0.205,0.262,"mitjà","acustic",0.0621,10,"sense_veu",0,78,"3"
"mig",-4.158,0.653,165714,4,0.653,0.946,"mitjà","no_acustic",0.0556,10,"sense_veu",0,70,"4"
"en_viu",-8.703,0.755,172866,4,0.493,0.575,"lent","no_acustic",0.0673,4,"sense_veu",0,61,"4"
"en_viu",-3.928,0.625,280189,4,0.352,0.853,"mitjà","no_acustic",0.119,8,"sense_veu",0,61,"4"
"gravada",-15.993,0.338,276533,4,0.2,0.28,"ràpid","acustic",0.0336,9,"sense_veu",1,53,"4"
"en_viu",-10.581,0.251,170200,4,0.311,0.481,"lent","acustic",0.03,10,"sense_veu",0,51,"4"
"gravada",-9.404,0.593,191800,4,0.867,0.796,"ràpid","no_acustic",0.0509,6,"poca_veu",1,2,"4"
"mig",-6.645,0.56,145542,4,0.397,0.4,"lent","acustic",0.321,10,"sense_veu",1,98,"4"
"en_viu",-7.587,0.745,232626,4,0.297,0.464,"mitjà","no_acustic",0.082,0,"poca_veu",0,45,"4"
"gravada",-7.561,0.63,195519,4,0.216,0.694,"lent","no_acustic",0.0253,11,"sense_veu",0,74,"4"
"mig",-6.294,0.638,269000,3,0.62,0.468,"lent","acustic",0.0603,8,"sense_veu",1,29,"3"
"en_viu",-11.692,0.774,212500,4,0.785,0.552,"mitjà","mig_acustic",0.0503,8,"sense_veu",1,56,"4"
"en_viu",-4.183,0.511,212500,4,0.431,0.662,"mitjà","no_acustic",0.0468,0,"sense_veu",1,49,"4"
"mig",-10.913,0.541,235302,4,0.179,0.431,"lent","acustic",0.0256,7,"sense_veu",1,64,"4"
"gravada",-12.762,0.683,96000,4,0.788,0.103,"lent","acustic",0.0567,9,"sense_veu",0,50,"4"
"mig",-15.429,0.555,173866,4,0.669,0.253,"lent","acustic",0.0319,3,"sense_veu",1,43,"4"
"en_viu",-6.795,0.643,206320,4,0.618,0.7,"mitjà","mig_acustic",0.08,11,"sense_veu",0,30,"4"
"en_viu",-5.64,0.527,231693,4,0.495,0.942,"ràpid","no_acustic",0.0366,10,"sense_veu",0,75,"4"
"gravada",-8.907,0.864,178960,3,0.59,0.459,"ràpid","acustic",0.0352,8,"sense_veu",1,64,"3"
"en_viu",-8.708,0.295,188560,4,0.385,0.871,"ràpid","no_acustic",0.0623,4,"sense_veu",1,62,"4"
"gravada",-2.734,0.677,211266,4,0.66,0.91,"lent","mig_acustic",0.144,6,"sense_veu",1,36,"4"
"mig",-27.054,0.313,271866,3,0.0601,0.00575,"lent","acustic",0.0471,7,"molta_veu",0,35,"3"
"gravada",-6.224,0.796,283000,4,0.561,0.574,"ràpid","acustic",0.0641,5,"sense_veu",1,75,"4"
"en_viu",-8.444,0.955,158757,4,0.904,0.492,"mitjà","mig_acustic",0.395,8,"sense_veu",1,0,"4"
"gravada",-8.044,0.719,216726,4,0.345,0.497,"lent","mig_acustic",0.681,3,"sense_veu",1,77,"4"
"mig",-8.521,0.629,209133,4,0.181,0.499,"lent","acustic",0.0277,1,"sense_veu",1,19,"4"
"en_viu",-9.538,0.619,258133,4,0.262,0.629,"mitjà","mig_acustic",0.33,1,"sense_veu",0,0,"4"
"gravada",-29.298,0.258,222000,1,0.0812,0.00379,"lent","acustic",0.0531,7,"molta_veu",1,58,"1"
"mig",-4.882,0.738,236525,4,0.319,0.629,"ràpid","mig_acustic",0.0836,0,"sense_veu",0,90,"4"
"mig",-14.281,0.608,176861,4,0.443,0.5,"lent","mig_acustic",0.0357,1,"sense_veu",0,63,"4"
"gravada",-6.442,0.578,211817,4,0.268,0.694,"mitjà","no_acustic",0.0706,5,"sense_veu",1,86,"4"
"mig",-7.616,0.701,133866,4,0.963,0.497,"lent","acustic",0.0332,7,"sense_veu",1,49,"4"
"en_viu",-2.914,0.647,211876,4,0.925,0.962,"ràpid","no_acustic",0.0858,8,"sense_veu",1,62,"4"
"mig",-7.221,0.603,256693,3,0.4,0.562,"ràpid","mig_acustic",0.0301,8,"sense_veu",1,54,"3"
"mig",-9.228,0.67,256415,4,0.515,0.294,"mitjà","acustic",0.0341,7,"sense_veu",0,65,"4"
"gravada",-10.139,0.593,324429,4,0.284,0.273,"mitjà","acustic",0.0413,2,"poca_veu",0,48,"4"
"gravada",-6.199,0.796,235200,4,0.661,0.848,"mitjà","mig_acustic",0.15,1,"sense_veu",1,14,"4"
"mig",-4.464,0.616,266626,4,0.594,0.965,"mitjà","no_acustic",0.0613,8,"sense_veu",1,56,"4"
"gravada",-14.645,0.678,130285,4,0.445,0.279,"ràpid","acustic",0.101,9,"molta_veu",0,44,"4"
"en_viu",-8.091,0.497,226493,4,0.246,0.436,"mitjà","no_acustic",0.195,1,"molta_veu",1,41,"4"
"gravada",-7.242,0.855,193280,4,0.747,0.728,"lent","mig_acustic",0.0479,7,"sense_veu",1,6,"4"
"mig",-15.178,0.468,272800,4,0.346,0.266,"lent","acustic",0.0518,7,"sense_veu",0,25,"4"
"mig",-8.602,0.646,179423,4,0.466,0.648,"lent","acustic",0.0372,3,"sense_veu",1,71,"4"
"en_viu",-8.199,0.529,220973,3,0.725,0.622,"ràpid","mig_acustic",0.0449,7,"sense_veu",1,27,"3"
"mig",-10.478,0.417,303653,4,0.169,0.403,"mitjà","acustic",0.0291,0,"sense_veu",1,54,"4"
"en_viu",-8.21,0.849,303366,4,0.861,0.763,"mitjà","no_acustic",0.216,6,"sense_veu",0,60,"4"
"mig",-4.882,0.738,180897,4,0.319,0.546,"ràpid","mig_acustic",0.0432,6,"sense_veu",0,90,"4"
"mig",-3.129,0.702,190476,4,0.61,0.952,"mitjà","no_acustic",0.0406,6,"sense_veu",0,61,"4"
"gravada",-3.89,0.608,318813,4,0.583,0.871,"mitjà","no_acustic",0.0988,7,"sense_veu",0,6,"4"
"mig",-11.161,0.728,189493,4,0.341,0.44,"lent","mig_acustic",0.0257,0,"sense_veu",0,61,"4"
"mig",-13.664,0.836,169180,4,0.311,0.352,"ràpid","acustic",0.136,10,"molta_veu",0,39,"4"
"en_viu",-6.108,0.626,200066,4,0.678,0.7,"mitjà","no_acustic",0.0707,5,"sense_veu",1,60,"4"
"en_viu",-4.589,0.765,192172,4,0.498,0.704,"ràpid","no_acustic",0.127,5,"sense_veu",0,91,"4"
"en_viu",-2.417,0.681,263487,4,0.85,0.96,"lent","mig_acustic",0.0584,6,"sense_veu",1,27,"4"
"gravada",-5.755,0.784,208741,4,0.477,0.548,"mitjà","mig_acustic",0.0804,1,"sense_veu",1,73,"4"
"gravada",-2.245,0.818,222200,4,0.802,0.972,"lent","no_acustic",0.129,5,"sense_veu",0,65,"4"
"en_viu",-7.946,0.516,126960,4,0.909,0.809,"ràpid","acustic",0.0372,0,"sense_veu",1,66,"4"
"en_viu",-11.258,0.648,190400,4,0.76,0.346,"ràpid","acustic",0.361,1,"sense_veu",0,47,"4"
"gravada",-6.003,0.702,169760,4,0.731,0.898,"mitjà","no_acustic",0.0482,2,"sense_veu",1,56,"4"
"gravada",-6.05,0.745,281426,4,0.961,0.623,"mitjà","acustic",0.0346,0,"sense_veu",1,31,"4"
"mig",-4.971,0.558,176146,4,0.603,0.592,"mitjà","acustic",0.0377,5,"sense_veu",1,0,"4"
"gravada",-8.824,0.641,291293,4,0.867,0.83,"mitjà","mig_acustic",0.0453,1,"sense_veu",1,82,"4"
"gravada",-7.124,0.877,206513,4,0.754,0.74,"lent","no_acustic",0.271,1,"sense_veu",1,67,"4"
"mig",-7.418,0.805,272666,4,0.658,0.758,"lent","mig_acustic",0.0352,0,"sense_veu",0,27,"4"
"gravada",-12.062,0.606,207718,4,0.823,0.498,"mitjà","no_acustic",0.0315,5,"sense_veu",1,30,"4"
"mig",-6.983,0.972,300160,4,0.217,0.563,"mitjà","no_acustic",0.0905,10,"sense_veu",0,56,"4"
"mig",-7.224,0.56,241600,4,0.212,0.442,"ràpid","acustic",0.0243,7,"sense_veu",1,86,"4"
"gravada",-5.192,0.674,258475,4,0.502,0.675,"ràpid","no_acustic",0.05,0,"sense_veu",1,84,"4"
"en_viu",-4.741,0.565,199853,4,0.462,0.862,"mitjà","no_acustic",0.0431,5,"sense_veu",1,56,"4"
"gravada",-15.114,0.922,153693,4,0.911,0.273,"mitjà","acustic",0.221,6,"sense_veu",0,51,"4"
"mig",-8.524,0.422,140946,4,0.169,0.264,"lent","acustic",0.0322,5,"sense_veu",1,85,"4"
"gravada",-4.994,0.948,219866,4,0.965,0.59,"ràpid","mig_acustic",0.0547,11,"sense_veu",0,1,"4"
"mig",-5.668,0.576,188238,4,0.326,0.66,"ràpid","acustic",0.044,2,"sense_veu",1,82,"4"
"gravada",-13.146,0.594,143373,4,0.963,0.299,"ràpid","acustic",0.0622,7,"sense_veu",1,2,"4"
"mig",-5.764,0.599,206200,4,0.489,0.957,"lent","no_acustic",0.188,9,"sense_veu",0,70,"4"
"en_viu",-9.439,0.737,190348,4,0.374,0.408,"mitjà","acustic",0.104,5,"sense_veu",1,7,"4"
"mig",-18.716,0.41,141040,4,0.129,0.0486,"lent","acustic",0.0357,0,"molta_veu",1,58,"4"
"en_viu",-6.753,0.697,221986,4,0.15,0.454,"ràpid","mig_acustic",0.458,9,"sense_veu",1,84,"4"
"en_viu",-4.987,0.889,338106,4,0.809,0.629,"mitjà","no_acustic",0.394,10,"sense_veu",1,30,"4"
"en_viu",-4.884,0.326,180324,4,0.289,0.677,"ràpid","no_acustic",0.0314,9,"sense_veu",1,42,"4"
"gravada",-11.877,0.667,229360,4,0.538,0.247,"lent","acustic",0.0274,6,"sense_veu",1,66,"4"
"en_viu",-5.892,0.778,218093,4,0.756,0.824,"lent","mig_acustic",0.0712,10,"sense_veu",0,84,"4"
"mig",-11.839,0.82,175805,4,0.334,0.692,"mitjà","acustic",0.11,3,"sense_veu",0,29,"4"
"en_viu",-6.79,0.408,254546,4,0.185,0.92,"ràpid","no_acustic",0.101,7,"sense_veu",1,47,"4"
"gravada",-10.472,0.568,205306,4,0.809,0.587,"mitjà","no_acustic",0.0338,7,"sense_veu",1,52,"4"
"mig",-8.218,0.613,197666,4,0.473,0.355,"ràpid","acustic",0.0247,6,"sense_veu",1,54,"4"
"gravada",-16.41,0.536,166946,4,0.185,0.0636,"mitjà","acustic",0.058,6,"sense_veu",0,74,"4"
"en_viu",-8.765,0.447,191258,4,0.425,0.79,"mitjà","no_acustic",0.122,11,"sense_veu",0,76,"4"
"mig",-5.556,0.765,198293,4,0.19,0.356,"lent","mig_acustic",0.196,2,"sense_veu",0,80,"4"
"en_viu",-3.124,0.256,193062,4,0.263,0.847,"mitjà","no_acustic",0.0623,4,"sense_veu",1,66,"4"
"gravada",-7.176,0.62,200500,4,0.427,0.73,"ràpid","mig_acustic",0.0702,1,"sense_veu",0,2,"4"
"gravada",-7.713,0.647,190773,4,0.924,0.783,"mitjà","no_acustic",0.0548,6,"sense_veu",1,37,"4"
"mig",-4.882,0.738,180897,4,0.319,0.629,"ràpid","mig_acustic",0.0495,5,"sense_veu",0,90,"4"
"gravada",-6.57,0.829,193714,4,0.602,0.607,"mitjà","no_acustic",0.0897,6,"sense_veu",0,63,"4"
"en_viu",-5.948,0.691,198087,4,0.418,0.559,"lent","acustic",0.028,1,"sense_veu",1,80,"4"
"en_viu",-2.294,0.485,242306,4,0.396,0.878,"ràpid","no_acustic",0.0431,2,"sense_veu",1,30,"4"
"gravada",-6.319,0.553,239133,4,0.443,0.647,"mitjà","acustic",0.0362,11,"sense_veu",1,96,"4"
"mig",-12.778,0.806,191226,4,0.736,0.35,"lent","acustic",0.0298,1,"sense_veu",1,66,"4"
"mig",-16.559,0.692,225394,4,0.958,0.394,"lent","acustic",0.0295,4,"sense_veu",1,63,"4"
"gravada",-10.123,0.895,229004,4,0.739,0.32,"ràpid","no_acustic",0.487,4,"sense_veu",0,0,"4"
"en_viu",-6.247,0.612,237986,4,0.187,0.876,"mitjà","no_acustic",0.103,4,"sense_veu",0,8,"4"
"mig",-8.114,0.828,179226,4,0.946,0.577,"lent","acustic",0.0337,8,"sense_veu",1,70,"4"
"mig",-9.031,0.71,92333,4,0.736,0.573,"lent","acustic",0.284,4,"molta_veu",1,45,"4"
"mig",-3.42,0.714,228384,4,0.562,0.857,"lent","mig_acustic",0.0297,0,"sense_veu",1,47,"4"
"mig",-5.968,0.738,188251,4,0.965,0.461,"ràpid","acustic",0.036,3,"sense_veu",1,70,"4"
"mig",-28.768,0.478,205577,1,0.159,0.0183,"lent","acustic",0.0601,7,"molta_veu",0,74,"1"
"en_viu",-8.222,0.662,170733,4,0.804,0.809,"lent","acustic",0.0514,9,"sense_veu",0,36,"4"
"mig",-14.534,0.854,150088,4,0.482,0.576,"lent","acustic",0.0457,4,"sense_veu",0,48,"4"
"gravada",-10.304,0.646,177106,4,0.625,0.446,"mitjà","acustic",0.0593,7,"sense_veu",1,25,"4"
"gravada",-8.773,0.685,274893,4,0.953,0.716,"mitjà","mig_acustic",0.0723,9,"sense_veu",1,59,"4"
"mig",-4.814,0.496,187146,4,0.249,0.809,"ràpid","no_acustic",0.0441,1,"sense_veu",1,59,"4"
"en_viu",-8.352,0.683,269160,4,0.392,0.672,"lent","mig_acustic",0.212,10,"sense_veu",0,58,"4"
"mig",-15.572,0.318,197274,4,0.226,0.303,"ràpid","acustic",0.119,11,"sense_veu",0,58,"4"
"mig",-8.131,0.797,243586,4,0.183,0.485,"mitjà","mig_acustic",0.223,10,"sense_veu",1,6,"4"
"mig",-8.85,0.728,228480,4,0.541,0.599,"mitjà","no_acustic",0.0668,5,"molta_veu",1,55,"4"
"mig",-6.068,0.695,180999,4,0.558,0.531,"mitjà","no_acustic",0.0506,9,"sense_veu",0,63,"4"
"gravada",-7.533,0.462,215266,4,0.61,0.485,"lent","mig_acustic",0.0247,5,"sense_veu",1,48,"4"
"gravada",-4.984,0.585,222302,4,0.165,0.856,"mitjà","no_acustic",0.0584,5,"sense_veu",0,67,"4"
"mig",-8.897,0.709,157186,4,0.714,0.348,"mitjà","acustic",0.0545,3,"sense_veu",1,4,"4"
"en_viu",-5.21,0.731,179200,4,0.351,0.725,"ràpid","no_acustic",0.249,4,"sense_veu",1,66,"4"
"mig",-7.647,0.379,201066,3,0.126,0.194,"ràpid","acustic",0.0543,9,"sense_veu",1,54,"3"
"gravada",-6.173,0.5,312720,4,0.647,0.869,"ràpid","no_acustic",0.0307,2,"sense_veu",1,30,"4"
"mig",-7.455,0.758,184923,4,0.91,0.491,"mitjà","mig_acustic",0.0757,7,"sense_veu",0,44,"4"
"en_viu",-8.124,0.645,174082,4,0.968,0.843,"ràpid","mig_acustic",0.0534,9,"sense_veu",1,51,"4"
"gravada",-18.122,0.66,239600,4,0.388,0.234,"ràpid","acustic",0.0436,0,"molta_veu",1,36,"4"
"en_viu",-5.658,0.892,216346,4,0.835,0.641,"mitjà","no_acustic",0.0634,1,"sense_veu",1,51,"4"
"gravada",-2.867,0.632,198933,4,0.396,0.832,"ràpid","mig_acustic",0.733,7,"sense_veu",0,90,"4"
"en_viu",-5.84,0.75,132178,4,0.797,0.69,"lent","acustic",0.0793,3,"molta_veu",1,62,"4"
"gravada",-4.893,0.7,228533,4,0.941,0.862,"lent","mig_acustic",0.0554,1,"sense_veu",0,78,"4"
"gravada",-25.257,0.45,199493,3,0.226,0.0153,"lent","acustic",0.159,2,"molta_veu",1,24,"3"
"mig",-6.507,0.743,260233,4,0.812,0.833,"mitjà","mig_acustic",0.0619,3,"sense_veu",1,44,"4"
"en_viu",-4.224,0.854,225573,4,0.41,0.556,"lent","no_acustic",0.253,1,"sense_veu",0,65,"4"
"mig",-6.452,0.62,302015,4,0.369,0.643,"ràpid","mig_acustic",0.0328,8,"sense_veu",1,3,"4"
"en_viu",-7.159,0.727,271893,4,0.345,0.685,"lent","no_acustic",0.0398,5,"sense_veu",0,76,"4"
"gravada",-6.562,0.787,181868,4,0.806,0.902,"mitjà","no_acustic",0.271,0,"sense_veu",0,34,"4"
"en_viu",-3.279,0.717,302786,4,0.965,0.872,"mitjà","no_acustic",0.0357,11,"sense_veu",1,77,"4"
"gravada",-8.42,0.843,229998,3,0.784,0.643,"ràpid","mig_acustic",0.217,11,"sense_veu",1,0,"3"
"gravada",-5.566,0.63,205499,4,0.565,0.656,"mitjà","mig_acustic",0.0932,4,"sense_veu",0,51,"4"
"gravada",-7.34,0.651,200480,4,0.776,0.801,"ràpid","mig_acustic",0.0513,0,"sense_veu",1,71,"4"
"en_viu",-11.028,0.802,214893,4,0.274,0.301,"ràpid","mig_acustic",0.289,5,"sense_veu",1,61,"4"
"gravada",-7.102,0.317,165906,4,0.561,0.865,"ràpid","no_acustic",0.174,6,"sense_veu",1,74,"4"
"gravada",-4.764,0.725,211680,4,0.946,0.903,"ràpid","no_acustic",0.0658,0,"sense_veu",1,71,"4"
"mig",-5.4,0.58,240600,4,0.187,0.687,"lent","mig_acustic",0.106,4,"sense_veu",1,74,"4"
"mig",-8.87,0.897,127920,4,0.266,0.419,"lent","acustic",0.33,9,"molta_veu",0,75,"4"
"en_viu",-3.317,0.527,234058,4,0.964,0.838,"lent","acustic",0.0806,6,"sense_veu",0,40,"4"
"en_viu",-5.759,0.799,297261,4,0.493,0.857,"ràpid","mig_acustic",0.28,11,"sense_veu",1,65,"4"
"gravada",-8.251,0.559,285040,4,0.214,0.33,"lent","acustic",0.0285,9,"sense_veu",1,79,"4"
"mig",-8.133,0.647,131461,4,0.455,0.405,"ràpid","no_acustic",0.14,8,"sense_veu",0,66,"4"
"gravada",-3.352,0.652,198383,4,0.601,0.803,"mitjà","acustic",0.0383,1,"sense_veu",1,49,"4"
"mig",-5.678,0.79,184388,4,0.912,0.913,"ràpid","no_acustic",0.0876,9,"sense_veu",0,46,"4"
"mig",-7.706,0.745,222320,4,0.454,0.477,"ràpid","mig_acustic",0.088,11,"sense_veu",0,76,"4"
"gravada",-4.854,0.51,196093,4,0.237,0.759,"lent","no_acustic",0.0311,4,"sense_veu",1,69,"4"
"gravada",-2.413,0.48,190693,4,0.297,0.726,"ràpid","mig_acustic",0.0454,0,"sense_veu",0,50,"4"
"en_viu",-7.977,0.78,192880,4,0.319,0.551,"mitjà","mig_acustic",0.0556,7,"sense_veu",1,27,"4"
"mig",-4.791,0.903,273013,4,0.268,0.822,"mitjà","mig_acustic",0.154,1,"sense_veu",1,68,"4"
"en_viu",-6.798,0.58,203864,4,0.688,0.733,"lent","no_acustic",0.284,7,"sense_veu",0,45,"4"
"mig",-3.882,0.603,242973,4,0.445,0.67,"mitjà","no_acustic",0.0539,7,"sense_veu",0,75,"4"
"mig",-6.396,0.772,258000,4,0.51,0.526,"mitjà","mig_acustic",0.0896,10,"sense_veu",0,31,"4"
"gravada",-3.846,0.857,152862,4,0.523,0.658,"mitjà","mig_acustic",0.538,6,"sense_veu",1,77,"4"
"mig",-3.08,0.695,243493,4,0.513,0.741,"lent","acustic",0.246,5,"sense_veu",0,39,"4"
"en_viu",-4.508,0.662,206701,4,0.404,0.7,"ràpid","no_acustic",0.424,4,"sense_veu",0,55,"4"
"en_viu",-6.409,0.547,117968,4,0.747,0.814,"ràpid","no_acustic",0.0718,7,"sense_veu",1,59,"4"
"en_viu",-5.652,0.729,330930,4,0.945,0.763,"lent","mig_acustic",0.0413,5,"sense_veu",1,42,"4"
"en_viu",-1.841,0.563,150093,3,0.818,0.958,"mitjà","no_acustic",0.116,7,"sense_veu",1,52,"3"
"mig",-11.92,0.778,181243,4,0.704,0.431,"lent","acustic",0.0482,0,"sense_veu",0,65,"4"
"mig",-13.372,0.805,193066,4,0.59,0.469,"mitjà","no_acustic",0.0417,5,"sense_veu",0,18,"4"
"mig",-10.533,0.567,204586,4,0.767,0.602,"ràpid","acustic",0.0786,2,"sense_veu",0,20,"4"
"gravada",-9.733,0.624,305746,4,0.162,0.412,"mitjà","mig_acustic",0.0443,0,"sense_veu",1,71,"4"
"gravada",-8.71,0.579,331573,4,0.455,0.824,"mitjà","no_acustic",0.357,6,"sense_veu",0,24,"4"
"gravada",-11.544,0.598,233800,4,0.644,0.391,"mitjà","acustic",0.0323,0,"sense_veu",1,56,"4"
"en_viu",-5.201,0.734,233706,4,0.767,0.693,"lent","mig_acustic",0.332,1,"sense_veu",1,54,"4"
"mig",-14.981,0.666,174814,4,0.207,0.3,"lent","acustic",0.121,8,"molta_veu",0,49,"4"
"gravada",-7.217,0.743,265866,4,0.928,0.437,"lent","acustic",0.0379,10,"sense_veu",0,43,"4"
