liveness,loudness,danceability,song_duration_ms,time_signature,audio_valence,energy,tempo,acousticness,speechiness,key,instrumentalness,audio_mode,song_popularity,time_signature_cat
gravada,-7.078,NA,NA,4,NA,0.648,lent,NA,0.0453,NA,NA,0,34,4
en_viu,-10.621,0.9,NA,4,0.453,0.471,mitjà,NA,0.114,9,NA,0,55,4
NA,-5.478,0.774,NA,4,NA,0.748,mitjà,NA,0.0509,NA,sense_veu,NA,24,4
gravada,-4.291,0.745,191254,4,0.611,NA,lent,no_acustic,0.19,11,sense_veu,NA,26,4
en_viu,-6.025,0.583,199706,NA,NA,0.662,ràpid,no_acustic,0.156,0,sense_veu,1,76,NA
mig,-5.75,0.5,NA,NA,0.267,NA,mitjà,no_acustic,0.122,NA,NA,0,51,NA
NA,-6.559,NA,214746,4,0.381,0.526,ràpid,NA,0.0499,5,sense_veu,1,46,4
en_viu,NA,0.628,218181,NA,0.186,0.781,mitjà,NA,0.0411,6,sense_veu,0,54,NA
NA,-11.251,0.883,172333,4,0.925,0.464,mitjà,mig_acustic,0.0591,10,NA,1,72,4
NA,NA,NA,270773,4,0.509,0.616,NA,acustic,0.0309,1,sense_veu,0,39,4
en_viu,-6.97,0.835,NA,4,0.401,0.468,mitjà,no_acustic,0.239,1,sense_veu,1,70,4
mig,-17.653,0.643,138424,4,NA,0.381,mitjà,acustic,NA,2,NA,NA,34,4
mig,-3.713,0.772,NA,4,0.295,0.732,NA,acustic,NA,9,sense_veu,0,92,4
NA,NA,0.647,NA,4,0.435,NA,mitjà,NA,NA,6,sense_veu,1,37,4
gravada,-8.215,0.8,169466,4,NA,0.695,lent,NA,0.092,NA,sense_veu,1,56,4
gravada,NA,NA,158640,4,NA,NA,NA,NA,0.0545,2,sense_veu,NA,47,4
mig,NA,0.702,250285,NA,0.103,0.413,ràpid,mig_acustic,0.0863,NA,NA,NA,33,NA
en_viu,NA,0.796,288666,4,0.828,0.711,mitjà,NA,0.0427,NA,NA,0,59,4
en_viu,NA,0.604,134068,4,NA,0.8,ràpid,NA,NA,10,NA,NA,48,4
gravada,NA,0.418,257480,4,0.352,0.383,lent,mig_acustic,0.0257,4,sense_veu,NA,74,4
mig,-19.028,0.511,NA,4,0.0438,0.13,mitjà,acustic,0.0324,2,molta_veu,NA,30,4
gravada,-3.078,0.824,174945,NA,0.898,0.882,lent,NA,0.0477,NA,sense_veu,1,39,NA
gravada,-4.146,0.67,204746,4,0.442,0.752,ràpid,no_acustic,NA,1,NA,1,81,4
NA,-7.665,NA,370120,NA,0.39,0.406,lent,acustic,0.0301,0,NA,0,5,NA
NA,-6.465,0.391,NA,4,0.083,0.753,mitjà,NA,0.0533,10,sense_veu,1,56,4
NA,NA,0.743,189466,4,0.622,0.733,lent,no_acustic,NA,8,sense_veu,1,81,4
en_viu,-5.349,0.571,NA,4,0.571,0.929,ràpid,no_acustic,0.0913,7,sense_veu,NA,49,4
gravada,-14.08,0.498,199931,3,0.205,0.104,mitjà,acustic,0.0621,1,sense_veu,NA,78,3
gravada,-7.496,0.905,177604,4,NA,0.596,NA,no_acustic,0.118,1,sense_veu,NA,13,4
NA,-12.648,NA,NA,4,0.818,0.36,NA,acustic,NA,9,NA,0,28,4
mig,-6.2,0.789,142906,NA,NA,0.53,lent,mig_acustic,NA,NA,sense_veu,1,74,NA
gravada,-3.49,NA,215336,4,0.453,NA,mitjà,mig_acustic,NA,7,sense_veu,1,66,4
gravada,-8.591,NA,NA,4,0.371,0.439,ràpid,NA,0.115,NA,NA,1,46,4
mig,-7.927,0.41,212152,4,NA,NA,lent,NA,0.0329,0,NA,0,21,4
mig,-11.865,0.393,231965,4,NA,0.207,NA,acustic,NA,10,NA,1,66,4
mig,NA,0.717,217118,4,0.387,0.605,NA,mig_acustic,NA,NA,sense_veu,NA,87,4
gravada,NA,NA,NA,4,NA,NA,NA,mig_acustic,0.0714,NA,sense_veu,NA,88,4
NA,-15.931,0.482,NA,4,0.16,NA,NA,NA,0.0364,NA,sense_veu,1,23,4
mig,NA,NA,183902,4,0.501,0.175,lent,NA,NA,4,sense_veu,0,62,4
NA,NA,0.584,NA,4,0.645,0.529,ràpid,NA,0.0416,NA,sense_veu,NA,56,4
NA,-6.025,NA,225760,4,NA,0.943,ràpid,acustic,0.0489,NA,sense_veu,1,3,4
mig,-5.665,0.775,206959,4,0.975,NA,ràpid,acustic,0.04,9,NA,0,43,4
en_viu,-5.465,0.341,NA,4,0.352,0.912,ràpid,NA,0.0936,6,sense_veu,1,50,4
en_viu,-10.754,0.531,NA,4,0.305,0.849,mitjà,no_acustic,NA,9,sense_veu,1,54,4
mig,-11.059,0.353,264452,4,0.159,NA,lent,acustic,0.0296,NA,sense_veu,1,50,4
gravada,NA,NA,233717,NA,0.625,0.845,mitjà,no_acustic,0.0644,NA,sense_veu,NA,57,NA
NA,NA,0.646,226922,4,NA,NA,ràpid,mig_acustic,0.213,1,sense_veu,1,52,4
mig,NA,NA,213600,4,NA,NA,NA,no_acustic,0.0569,0,sense_veu,NA,82,4
en_viu,-3.532,NA,NA,NA,0.647,0.86,NA,mig_acustic,0.191,NA,sense_veu,1,77,NA
NA,-4.226,NA,NA,NA,0.673,0.926,ràpid,no_acustic,NA,3,sense_veu,0,62,NA
en_viu,-4.764,0.74,220426,4,NA,0.816,lent,NA,NA,NA,NA,1,7,4
NA,-6.08,0.662,122000,4,0.419,NA,lent,no_acustic,0.0801,9,molta_veu,0,24,4
NA,-3.793,0.533,NA,4,0.7,0.907,ràpid,no_acustic,NA,11,sense_veu,1,79,4
en_viu,-8.676,0.753,227864,4,0.759,NA,lent,mig_acustic,NA,9,sense_veu,NA,43,4
mig,-13.464,0.531,180013,4,NA,0.296,lent,acustic,0.033,5,sense_veu,NA,0,4
en_viu,NA,NA,NA,NA,0.742,NA,mitjà,mig_acustic,0.129,NA,sense_veu,0,58,NA
mig,NA,0.59,371893,4,0.606,0.332,NA,acustic,NA,NA,sense_veu,1,39,4
NA,-9.458,0.585,NA,4,0.223,0.872,NA,mig_acustic,0.0384,4,NA,0,60,4
mig,-4.323,0.768,216896,4,0.418,NA,lent,NA,0.0312,7,NA,0,37,4
en_viu,-4.748,NA,NA,3,0.373,0.857,mitjà,no_acustic,NA,5,sense_veu,1,43,3
mig,NA,0.752,96217,4,0.501,0.322,lent,NA,0.268,NA,molta_veu,0,54,4
mig,NA,0.325,239222,4,0.262,0.163,lent,NA,0.0398,NA,sense_veu,0,52,4
en_viu,-8.677,NA,121346,4,0.423,NA,NA,NA,0.0991,10,sense_veu,0,87,4
NA,NA,0.873,NA,NA,0.668,NA,lent,NA,0.164,NA,sense_veu,0,5,NA
NA,-7.498,0.704,NA,NA,0.428,NA,lent,acustic,0.03,10,sense_veu,1,41,NA
NA,-4.432,0.8,252133,NA,0.65,NA,NA,mig_acustic,NA,11,sense_veu,NA,76,NA
NA,-6.626,0.811,235897,NA,0.566,NA,ràpid,acustic,0.334,0,sense_veu,0,74,NA
gravada,NA,0.754,NA,4,0.341,NA,mitjà,no_acustic,0.0351,0,sense_veu,1,66,4
mig,-10.477,NA,195620,4,NA,NA,mitjà,acustic,0.061,5,sense_veu,0,30,4
mig,-4.885,0.583,171333,4,0.714,0.79,lent,mig_acustic,NA,NA,sense_veu,NA,18,4
mig,-5.271,0.517,216533,4,0.448,NA,lent,no_acustic,0.0362,11,sense_veu,1,73,4
NA,NA,0.532,146640,4,0.962,0.591,ràpid,acustic,0.0591,0,sense_veu,0,14,4
gravada,-11.87,0.674,176346,4,0.903,0.757,NA,NA,NA,1,poca_veu,1,0,4
gravada,NA,NA,NA,3,0.793,0.184,NA,acustic,NA,10,sense_veu,1,38,3
NA,NA,0.221,244000,4,0.114,0.176,lent,acustic,0.0413,0,NA,NA,50,4
NA,NA,0.573,243629,NA,0.222,0.206,NA,acustic,0.0314,5,sense_veu,1,52,NA
gravada,-7.986,0.519,246973,NA,NA,0.512,ràpid,NA,NA,5,sense_veu,1,70,NA
gravada,-9.746,0.679,224460,4,NA,0.791,lent,mig_acustic,0.358,2,sense_veu,NA,27,4
mig,-9.824,NA,176000,4,NA,0.585,NA,acustic,0.039,NA,molta_veu,0,53,4
NA,-4.18,0.598,147293,4,0.743,0.828,NA,acustic,0.0798,2,NA,1,50,4
NA,-5.728,NA,235226,4,NA,NA,NA,no_acustic,0.044,8,molta_veu,1,26,4
gravada,-9.361,0.744,NA,NA,0.346,NA,NA,acustic,0.0297,0,NA,NA,74,NA
NA,-5.096,0.82,NA,NA,NA,NA,NA,mig_acustic,0.0421,0,sense_veu,0,43,NA
mig,-9.88,0.872,233247,NA,0.489,0.361,NA,NA,0.0609,NA,sense_veu,NA,62,NA
en_viu,NA,0.719,235213,NA,NA,NA,lent,NA,0.0552,0,sense_veu,1,75,NA
mig,NA,0.672,NA,NA,NA,0.779,lent,mig_acustic,0.0285,11,NA,1,55,NA
gravada,-6.003,NA,221857,4,0.403,0.597,NA,mig_acustic,NA,NA,sense_veu,NA,49,4
en_viu,-8.339,0.591,158466,4,NA,0.855,ràpid,no_acustic,0.339,11,NA,0,65,4
gravada,-5.173,0.699,NA,4,0.962,0.789,mitjà,NA,NA,NA,sense_veu,0,64,4
mig,-15.107,0.592,225666,4,0.285,0.426,mitjà,acustic,0.0305,NA,sense_veu,NA,51,4
gravada,-5.808,0.666,204878,4,0.51,NA,mitjà,no_acustic,0.0419,7,NA,1,82,4
NA,-3.533,NA,NA,NA,NA,0.972,NA,NA,0.0595,3,sense_veu,1,45,NA
en_viu,-3.694,NA,NA,4,NA,0.936,NA,no_acustic,0.0681,NA,sense_veu,1,21,4
gravada,NA,NA,232280,NA,NA,0.795,NA,mig_acustic,0.0496,0,NA,1,62,NA
mig,-19.316,NA,NA,4,0.181,NA,lent,acustic,NA,4,sense_veu,0,53,4
NA,NA,NA,NA,4,0.439,0.96,mitjà,mig_acustic,0.0974,7,sense_veu,1,56,4
NA,-8.149,0.71,165000,4,0.962,0.757,mitjà,acustic,0.0448,4,NA,1,31,4
NA,-7.334,0.476,NA,4,0.521,0.596,NA,mig_acustic,0.0385,6,sense_veu,NA,43,4
NA,-15.692,0.654,225146,NA,NA,0.24,lent,NA,0.0288,10,NA,NA,58,NA
NA,-6.374,0.614,NA,4,0.354,0.527,mitjà,NA,NA,10,NA,1,30,4
mig,-9.028,0.784,160000,NA,0.673,NA,lent,mig_acustic,0.173,9,NA,NA,31,NA
mig,NA,0.5,239066,4,0.587,0.189,lent,NA,0.0307,7,sense_veu,1,56,4
gravada,NA,NA,168566,4,0.515,0.726,mitjà,acustic,0.153,NA,sense_veu,0,63,4
mig,-6.745,0.888,158757,4,0.401,NA,ràpid,no_acustic,NA,0,sense_veu,NA,73,4
NA,-15.474,0.562,NA,3,0.599,0.383,NA,mig_acustic,0.0304,NA,NA,1,67,3
gravada,-11.491,0.609,271666,4,0.895,NA,NA,mig_acustic,0.0394,9,sense_veu,1,43,4
NA,-9.726,NA,NA,4,0.448,0.491,NA,acustic,0.413,1,sense_veu,0,71,4
en_viu,-2.978,NA,214520,4,0.401,NA,NA,no_acustic,0.0433,11,sense_veu,1,62,4
en_viu,-7.166,0.543,252574,4,0.0906,0.76,ràpid,NA,0.0328,0,molta_veu,0,39,4
en_viu,-8.295,0.743,278083,NA,0.618,0.679,ràpid,mig_acustic,0.286,10,NA,0,68,NA
gravada,NA,NA,253000,NA,NA,0.703,ràpid,NA,0.0845,10,sense_veu,1,53,NA
NA,NA,0.745,177266,4,NA,0.655,ràpid,mig_acustic,NA,5,NA,1,62,4
gravada,NA,0.933,172893,NA,0.417,NA,lent,no_acustic,0.0687,NA,sense_veu,1,39,NA
en_viu,-2.887,0.677,NA,NA,0.948,0.946,lent,mig_acustic,0.0553,6,sense_veu,NA,61,NA
en_viu,-10.874,0.623,348733,NA,0.878,0.605,lent,NA,0.0345,NA,NA,1,34,NA
NA,-9.55,0.498,452373,4,0.827,NA,NA,mig_acustic,0.068,5,sense_veu,0,35,4
gravada,-6.215,0.768,271240,NA,0.867,0.852,mitjà,mig_acustic,NA,4,sense_veu,NA,36,NA
NA,NA,NA,197906,NA,0.514,NA,NA,mig_acustic,0.0669,NA,sense_veu,NA,25,NA
en_viu,NA,0.858,NA,NA,NA,0.8,mitjà,NA,0.262,11,sense_veu,0,66,NA
gravada,-3.149,NA,NA,NA,NA,0.854,lent,NA,0.198,10,sense_veu,1,90,NA
en_viu,NA,0.517,177995,4,0.61,0.774,mitjà,no_acustic,0.038,11,sense_veu,NA,1,4
NA,-6.609,NA,205930,4,0.857,0.784,NA,no_acustic,NA,1,sense_veu,1,30,4
en_viu,NA,NA,NA,4,0.964,0.89,mitjà,no_acustic,0.064,2,sense_veu,1,47,4
en_viu,-10.61,0.502,229906,4,0.314,NA,ràpid,NA,0.037,11,NA,NA,18,4
gravada,NA,NA,230103,5,0.373,0.571,mitjà,acustic,0.732,NA,NA,1,0,5
gravada,NA,0.581,288522,NA,0.344,0.687,NA,NA,NA,0,sense_veu,NA,41,NA
en_viu,-8.87,0.739,307013,4,0.932,NA,mitjà,NA,0.0384,11,sense_veu,0,7,4
gravada,NA,0.595,300693,NA,0.867,0.737,NA,no_acustic,0.03,10,NA,0,9,NA
en_viu,-6.183,0.777,NA,NA,0.521,0.561,mitjà,NA,NA,8,NA,NA,55,NA
NA,NA,NA,NA,4,0.345,0.765,NA,mig_acustic,0.0471,8,sense_veu,0,61,4
gravada,NA,0.667,189200,1,0.514,0.6,lent,mig_acustic,0.489,NA,sense_veu,NA,26,1
gravada,-7.346,0.479,252733,NA,0.244,0.545,lent,acustic,0.0688,7,sense_veu,1,74,NA
gravada,-3.333,NA,189188,4,NA,0.726,lent,acustic,NA,6,sense_veu,0,59,4
NA,NA,0.813,139506,NA,NA,NA,mitjà,mig_acustic,0.0294,7,sense_veu,NA,67,NA
en_viu,-8.289,0.656,NA,NA,0.812,0.564,ràpid,NA,0.181,5,sense_veu,NA,22,NA
mig,-4.537,0.687,172533,4,0.911,0.75,lent,mig_acustic,0.0965,11,sense_veu,NA,72,4
mig,-7.838,0.665,205280,4,0.134,0.424,mitjà,acustic,NA,0,NA,1,82,4
gravada,-22.008,0.706,177800,4,0.62,0.206,NA,acustic,0.043,5,NA,1,58,4
NA,-9.072,0.5,250986,NA,0.514,0.748,mitjà,NA,NA,4,sense_veu,1,79,NA
gravada,NA,NA,NA,4,NA,0.67,NA,NA,0.0496,9,NA,NA,79,4
en_viu,-4.261,0.447,236479,NA,0.263,0.991,NA,NA,NA,NA,molta_veu,1,39,NA
gravada,-5.423,NA,194640,4,0.381,NA,NA,no_acustic,NA,10,sense_veu,0,33,4
NA,-6.205,0.503,165613,4,0.935,0.772,NA,acustic,0.0322,0,sense_veu,1,59,4
NA,-11.85,0.619,422200,3,0.245,NA,lent,NA,0.0364,7,molta_veu,0,46,3
NA,-4.569,0.688,208493,4,0.459,0.733,NA,no_acustic,NA,9,sense_veu,1,66,4
NA,NA,0.393,NA,4,0.493,NA,lent,acustic,0.0634,9,NA,NA,50,4
en_viu,NA,0.568,215733,NA,NA,0.401,lent,acustic,NA,7,NA,1,83,NA
gravada,-7.255,0.728,166851,NA,NA,0.584,ràpid,mig_acustic,0.176,NA,sense_veu,NA,83,NA
NA,-4.627,0.673,208106,4,0.897,NA,mitjà,mig_acustic,NA,NA,sense_veu,NA,66,4
NA,-2.017,0.677,202320,4,NA,0.985,ràpid,NA,0.0438,9,sense_veu,1,41,4
mig,-4.794,0.857,181538,NA,0.574,0.767,ràpid,mig_acustic,0.443,5,NA,0,72,NA
mig,NA,0.762,199520,4,NA,NA,lent,mig_acustic,NA,5,sense_veu,0,59,4
gravada,-5.802,0.658,157175,4,0.69,NA,ràpid,NA,0.142,11,sense_veu,0,79,4
en_viu,NA,0.862,238266,NA,NA,0.663,lent,mig_acustic,0.21,0,NA,NA,58,NA
gravada,NA,0.846,NA,4,0.714,0.677,ràpid,no_acustic,0.255,NA,poca_veu,NA,15,4
mig,-14.945,0.374,212853,4,NA,NA,lent,NA,0.0353,NA,sense_veu,1,69,4
en_viu,-10.099,0.607,157206,NA,NA,NA,mitjà,acustic,0.0425,9,sense_veu,1,47,NA
en_viu,-7.24,0.485,169226,4,NA,0.661,ràpid,acustic,0.0338,NA,sense_veu,1,46,4
en_viu,-9.584,0.723,118776,4,NA,0.401,ràpid,no_acustic,0.212,2,sense_veu,NA,27,4
en_viu,-8.935,NA,113011,NA,0.442,0.634,ràpid,mig_acustic,0.306,4,NA,0,46,NA
NA,-4.985,0.801,180517,4,0.883,0.723,NA,mig_acustic,0.0689,10,sense_veu,0,65,4
gravada,-9.688,NA,NA,4,0.328,0.362,NA,acustic,0.0262,0,sense_veu,NA,64,4
NA,-10.255,NA,NA,NA,0.226,0.244,mitjà,acustic,0.04,8,sense_veu,0,53,NA
mig,NA,NA,198625,4,NA,0.215,lent,NA,0.0538,6,NA,0,61,4
NA,-10.776,0.669,NA,NA,0.818,0.616,NA,NA,0.033,11,NA,NA,41,NA
gravada,NA,0.814,161400,NA,NA,0.481,lent,mig_acustic,0.245,0,NA,1,68,NA
mig,NA,0.666,226213,NA,0.69,NA,lent,mig_acustic,0.0617,NA,NA,0,67,NA
NA,-8.686,0.402,236497,NA,0.552,0.733,ràpid,mig_acustic,0.0416,0,poca_veu,0,42,NA
mig,-5.805,NA,84000,NA,0.48,NA,ràpid,acustic,0.323,0,NA,0,30,NA
mig,NA,0.802,NA,4,0.74,0.461,lent,mig_acustic,NA,11,sense_veu,0,50,4
NA,NA,0.741,169380,4,0.864,NA,NA,NA,NA,1,NA,1,74,4
mig,-7.374,0.76,NA,4,0.125,0.579,lent,NA,0.0569,0,NA,1,82,4
en_viu,NA,0.688,125501,NA,0.881,0.616,lent,acustic,0.0275,9,sense_veu,NA,36,NA
mig,-7.739,0.727,384840,NA,NA,0.717,lent,NA,0.0474,1,NA,1,45,NA
gravada,-10.098,0.375,201360,4,NA,NA,ràpid,no_acustic,NA,8,sense_veu,1,58,4
NA,-11.364,0.302,265906,NA,0.309,0.819,lent,no_acustic,0.0824,11,sense_veu,0,4,NA
gravada,-4.329,0.393,170413,NA,0.328,0.855,NA,no_acustic,NA,6,sense_veu,1,62,NA
en_viu,NA,NA,NA,4,NA,0.953,lent,no_acustic,0.096,1,NA,0,75,4
mig,NA,NA,189400,4,NA,0.586,mitjà,NA,0.0721,NA,NA,NA,59,4
en_viu,-5.488,NA,198306,NA,NA,NA,mitjà,no_acustic,0.0463,9,sense_veu,1,67,NA
mig,-8.543,0.612,187768,4,0.539,0.666,lent,acustic,0.348,3,sense_veu,0,52,4
mig,-11.149,0.539,NA,4,0.222,NA,NA,acustic,0.0552,NA,sense_veu,1,68,4
mig,-6.745,0.715,205251,NA,0.45,NA,NA,NA,0.0437,8,sense_veu,1,49,NA
en_viu,NA,0.643,159102,1,0.12,0.213,ràpid,NA,NA,3,sense_veu,NA,62,1
mig,NA,0.636,184019,4,0.454,0.63,lent,mig_acustic,NA,NA,sense_veu,1,71,4
en_viu,-4.781,0.767,196074,NA,0.212,0.999,mitjà,no_acustic,0.0826,6,NA,1,27,NA
mig,-4.901,0.554,209703,4,NA,0.938,NA,no_acustic,0.0532,NA,NA,0,67,4
gravada,NA,0.92,241400,4,0.806,0.487,NA,NA,NA,10,sense_veu,0,56,4
gravada,-4.036,0.657,NA,4,0.69,0.827,ràpid,no_acustic,0.0734,5,NA,NA,65,4
gravada,-18.2,0.833,75415,NA,0.954,0.186,lent,acustic,0.139,1,molta_veu,1,48,NA
mig,-9.69,NA,NA,NA,NA,0.521,lent,mig_acustic,0.0275,6,sense_veu,0,47,NA
en_viu,-10.394,NA,275141,4,0.381,0.581,ràpid,no_acustic,0.223,4,NA,0,14,4
NA,-14.08,0.498,NA,3,0.205,NA,mitjà,NA,0.0621,1,sense_veu,0,78,3
en_viu,-4.217,0.637,195088,4,0.782,0.911,mitjà,mig_acustic,0.459,1,NA,NA,43,4
mig,-5.84,NA,NA,NA,0.0477,NA,lent,acustic,0.367,1,sense_veu,1,33,NA
mig,-2.749,NA,214289,4,0.671,0.792,NA,NA,0.0452,NA,NA,NA,100,4
NA,-6.613,0.562,179386,4,0.966,0.768,mitjà,NA,NA,7,sense_veu,1,57,4
en_viu,-5.144,0.8,204664,NA,NA,0.578,NA,no_acustic,0.0485,4,NA,0,92,NA
NA,-4.291,0.745,191254,4,0.611,0.719,NA,no_acustic,0.19,NA,sense_veu,1,26,4
mig,-13.478,0.81,151437,4,0.357,0.258,lent,mig_acustic,0.0451,NA,NA,0,24,4
gravada,-7.508,0.629,NA,4,NA,NA,ràpid,acustic,0.309,10,sense_veu,0,76,4
NA,NA,0.593,184066,4,0.866,0.484,ràpid,mig_acustic,0.0301,10,sense_veu,1,42,4
gravada,NA,NA,NA,NA,NA,0.431,lent,no_acustic,0.0554,0,sense_veu,1,80,NA
mig,-8.774,NA,175671,4,NA,0.801,ràpid,NA,NA,NA,sense_veu,NA,42,4
gravada,NA,0.462,246440,4,0.805,NA,lent,no_acustic,0.0346,2,sense_veu,1,61,4
en_viu,-1.438,NA,216666,NA,NA,NA,mitjà,acustic,0.349,2,sense_veu,1,49,NA
mig,-6.343,0.758,216246,NA,0.444,0.604,ràpid,acustic,0.0568,11,sense_veu,0,64,NA
en_viu,NA,0.904,169293,4,0.826,0.723,mitjà,mig_acustic,0.115,10,NA,1,64,4
en_viu,NA,0.295,200013,NA,0.184,0.723,lent,NA,0.0695,NA,sense_veu,1,6,NA
NA,NA,NA,186986,NA,NA,NA,NA,no_acustic,0.117,NA,NA,NA,87,NA
NA,NA,0.598,184950,4,0.372,0.727,ràpid,NA,0.0442,NA,sense_veu,0,51,4
en_viu,-11.494,0.33,222278,4,0.506,0.556,ràpid,mig_acustic,0.0796,NA,NA,NA,58,4
gravada,-12.085,0.507,168106,4,0.814,0.358,mitjà,acustic,0.0324,NA,sense_veu,1,32,4
en_viu,-4.746,NA,292093,4,NA,0.915,NA,no_acustic,NA,0,sense_veu,0,80,4
gravada,NA,0.685,281574,4,0.599,NA,mitjà,NA,0.446,NA,sense_veu,NA,65,4
NA,-6.763,0.633,206505,NA,NA,0.776,ràpid,no_acustic,0.095,NA,NA,0,58,NA
NA,NA,NA,NA,NA,0.581,0.694,ràpid,no_acustic,0.189,11,sense_veu,0,71,NA
en_viu,-7.099,NA,218400,NA,NA,0.926,ràpid,no_acustic,0.0327,NA,sense_veu,1,34,NA
gravada,-5.475,NA,233087,NA,NA,NA,NA,NA,0.168,11,sense_veu,NA,81,NA
en_viu,-4.957,NA,NA,4,NA,NA,mitjà,no_acustic,0.0446,5,sense_veu,NA,64,4
NA,-9.591,0.365,354102,4,0.117,NA,NA,no_acustic,0.0355,8,molta_veu,1,65,4
en_viu,-7.02,0.62,223946,4,0.914,0.649,ràpid,mig_acustic,NA,NA,NA,NA,25,4
mig,-5.912,NA,NA,4,0.227,NA,NA,acustic,0.0273,NA,sense_veu,1,57,4
mig,-12.049,0.338,482830,4,NA,NA,lent,acustic,NA,9,NA,0,80,4
gravada,-4.408,0.562,NA,4,0.529,NA,ràpid,no_acustic,NA,0,sense_veu,1,58,4
en_viu,NA,0.41,NA,3,NA,0.485,ràpid,NA,0.0284,11,sense_veu,1,60,3
mig,-9.164,0.775,NA,4,0.559,0.451,lent,acustic,NA,1,sense_veu,NA,58,4
NA,NA,0.781,223515,4,0.864,0.589,NA,NA,0.21,1,sense_veu,1,30,4
gravada,-4.104,0.415,359800,4,0.364,0.681,ràpid,acustic,0.189,NA,sense_veu,0,69,4
gravada,-14.981,0.64,271573,4,0.801,0.651,mitjà,NA,0.0517,NA,sense_veu,0,68,4
en_viu,-6.534,0.657,NA,4,0.575,0.376,lent,acustic,0.0463,9,NA,1,63,4
en_viu,-5.144,0.8,NA,NA,0.367,0.578,ràpid,no_acustic,0.0485,NA,sense_veu,0,92,NA
en_viu,-11.611,0.68,198666,NA,0.345,NA,lent,acustic,0.0439,NA,sense_veu,NA,51,NA
gravada,-4.34,0.637,271186,4,NA,0.856,mitjà,no_acustic,NA,NA,sense_veu,1,51,4
gravada,-9.565,0.335,284038,NA,0.184,0.443,NA,acustic,0.0382,4,sense_veu,1,52,NA
NA,-7.319,0.804,196640,4,0.243,0.522,ràpid,mig_acustic,0.0485,9,sense_veu,0,18,4
NA,-4.198,0.468,NA,4,0.493,0.977,NA,no_acustic,0.0645,NA,NA,1,57,4
mig,NA,0.949,206608,NA,0.908,NA,mitjà,acustic,0.0427,NA,sense_veu,1,58,NA
en_viu,-5.702,0.686,NA,4,NA,0.748,NA,no_acustic,0.0434,2,sense_veu,1,20,4
mig,NA,0.775,160312,4,NA,0.987,mitjà,NA,0.126,8,sense_veu,NA,53,4
mig,-10.528,NA,NA,4,NA,NA,lent,NA,0.0417,1,sense_veu,0,66,4
en_viu,NA,0.614,NA,4,0.407,0.879,ràpid,NA,0.056,0,NA,1,58,4
en_viu,NA,NA,NA,4,0.373,NA,NA,no_acustic,NA,5,sense_veu,0,8,4
NA,-4.818,NA,189440,4,NA,NA,lent,NA,0.0584,11,sense_veu,0,77,4
gravada,-6.606,0.57,221361,NA,0.359,0.363,lent,acustic,0.0493,2,NA,1,63,NA
en_viu,NA,0.632,202120,NA,0.258,NA,mitjà,mig_acustic,0.1,1,sense_veu,NA,26,NA
gravada,-9.321,0.724,NA,4,0.324,NA,NA,acustic,0.0282,0,sense_veu,1,74,4
en_viu,-7.895,0.858,247613,4,0.951,0.76,NA,no_acustic,0.254,4,NA,NA,62,4
gravada,-5.971,0.798,NA,4,0.668,NA,NA,mig_acustic,0.12,NA,sense_veu,NA,82,4
gravada,NA,NA,213479,4,NA,0.619,ràpid,no_acustic,NA,NA,sense_veu,1,60,4
en_viu,-5.736,0.789,174992,NA,0.774,0.784,mitjà,mig_acustic,0.0372,2,NA,0,56,NA
mig,-5.655,NA,NA,4,0.931,0.876,mitjà,no_acustic,0.0285,5,sense_veu,0,3,4
NA,-9.063,0.725,273400,4,0.746,0.838,ràpid,mig_acustic,NA,5,sense_veu,1,48,4
mig,-10.37,0.63,NA,4,0.403,NA,NA,acustic,0.0492,4,poca_veu,0,39,4
en_viu,-5.208,NA,276720,NA,0.436,0.766,ràpid,NA,NA,NA,NA,1,71,NA
mig,-4.393,NA,324189,NA,0.49,NA,NA,NA,0.169,2,sense_veu,1,92,NA
mig,-8.602,NA,179423,4,0.466,0.648,NA,acustic,0.0372,NA,NA,NA,71,4
mig,-6.75,0.373,300663,4,0.488,NA,NA,mig_acustic,NA,8,sense_veu,0,0,4
NA,NA,0.801,200079,4,0.405,NA,ràpid,mig_acustic,NA,NA,NA,1,57,4
mig,-6.102,NA,NA,4,0.747,0.607,NA,acustic,NA,10,sense_veu,0,70,4
mig,-1.713,0.847,183533,NA,NA,0.92,mitjà,acustic,NA,6,sense_veu,NA,42,NA
gravada,-10.045,0.595,NA,4,NA,NA,NA,mig_acustic,0.375,NA,sense_veu,NA,42,4
mig,NA,0.354,257453,4,0.367,NA,lent,no_acustic,0.288,NA,sense_veu,1,65,4
NA,-6.751,0.643,NA,4,0.0916,0.723,ràpid,mig_acustic,0.0937,2,sense_veu,0,40,4
mig,-8.89,0.809,171450,4,0.651,0.287,lent,acustic,0.0595,NA,NA,0,52,4
mig,-4.575,0.71,230439,4,0.714,0.814,NA,mig_acustic,NA,10,sense_veu,1,34,4
gravada,NA,0.876,192453,NA,NA,0.637,ràpid,NA,NA,9,sense_veu,1,70,NA
NA,-4.919,NA,NA,NA,NA,0.932,ràpid,mig_acustic,0.0531,9,NA,1,49,NA
mig,-4.478,NA,NA,NA,0.726,0.743,NA,no_acustic,0.0282,1,NA,1,45,NA
en_viu,NA,0.637,203673,NA,NA,NA,NA,acustic,NA,7,sense_veu,NA,37,NA
